symbol,name,market,industry,llm_input
2527.TW,宏璟,上市,14,2527.TW 宏璟；市場：上市；官方產業別：14
2528.TW,皇普,上市,14,2528.TW 皇普；市場：上市；官方產業別：14
2530.TW,華建,上市,14,2530.TW 華建；市場：上市；官方產業別：14
2534.TW,宏盛,上市,14,2534.TW 宏盛；市場：上市；官方產業別：14
2535.TW,達欣工,上市,14,2535.TW 達欣工；市場：上市；官方產業別：14
2536.TW,宏普,上市,14,2536.TW 宏普；市場：上市；官方產業別：14
2537.TW,聯上發,上市,14,2537.TW 聯上發；市場：上市；官方產業別：14
2538.TW,基泰,上市,14,2538.TW 基泰；市場：上市；官方產業別：14
2539.TW,櫻花建,上市,14,2539.TW 櫻花建；市場：上市；官方產業別：14
2540.TW,愛山林,上市,14,2540.TW 愛山林；市場：上市；官方產業別：14
2542.TW,興富發,上市,14,2542.TW 興富發；市場：上市；官方產業別：14
2543.TW,皇昌,上市,14,2543.TW 皇昌；市場：上市；官方產業別：14
2545.TW,皇翔,上市,14,2545.TW 皇翔；市場：上市；官方產業別：14
2546.TW,根基,上市,14,2546.TW 根基；市場：上市；官方產業別：14
2547.TW,日勝生,上市,14,2547.TW 日勝生；市場：上市；官方產業別：14
2548.TW,華固,上市,14,2548.TW 華固；市場：上市；官方產業別：14
2596.TWO,綠意,上櫃,14,2596.TWO 綠意；市場：上櫃；官方產業別：14
2597.TW,潤弘,上市,14,2597.TW 潤弘；市場：上市；官方產業別：14
2601.TW,益航,上市,18,2601.TW 益航；市場：上市；官方產業別：18
2603.TW,長榮,上市,15,2603.TW 長榮；市場：上市；官方產業別：15
2605.TW,新興,上市,15,2605.TW 新興；市場：上市；官方產業別：15
2606.TW,裕民,上市,15,2606.TW 裕民；市場：上市；官方產業別：15
2607.TW,榮運,上市,15,2607.TW 榮運；市場：上市；官方產業別：15
2608.TW,嘉里大榮,上市,15,2608.TW 嘉里大榮；市場：上市；官方產業別：15
2609.TW,陽明,上市,15,2609.TW 陽明；市場：上市；官方產業別：15
2610.TW,華航,上市,15,2610.TW 華航；市場：上市；官方產業別：15
2611.TW,志信,上市,15,2611.TW 志信；市場：上市；官方產業別：15
2612.TW,中航,上市,15,2612.TW 中航；市場：上市；官方產業別：15
2613.TW,中櫃,上市,15,2613.TW 中櫃；市場：上市；官方產業別：15
2614.TW,東森,上市,20,2614.TW 東森；市場：上市；官方產業別：20
2615.TW,萬海,上市,15,2615.TW 萬海；市場：上市；官方產業別：15
2616.TW,山隆,上市,23,2616.TW 山隆；市場：上市；官方產業別：23
2617.TW,台航,上市,15,2617.TW 台航；市場：上市；官方產業別：15
2618.TW,長榮航,上市,15,2618.TW 長榮航；市場：上市；官方產業別：15
2630.TW,亞航,上市,15,2630.TW 亞航；市場：上市；官方產業別：15
2633.TW,台灣高鐵,上市,15,2633.TW 台灣高鐵；市場：上市；官方產業別：15
2634.TW,漢翔,上市,15,2634.TW 漢翔；市場：上市；官方產業別：15
2636.TW,台驊控股,上市,15,2636.TW 台驊控股；市場：上市；官方產業別：15
2637.TW,慧洋-KY,上市,15,2637.TW 慧洋-KY；市場：上市；官方產業別：15
2640.TWO,大車隊,上櫃,36,2640.TWO 大車隊；市場：上櫃；官方產業別：36
2641.TWO,正德,上櫃,15,2641.TWO 正德；市場：上櫃；官方產業別：15
2642.TW,宅配通,上市,15,2642.TW 宅配通；市場：上市；官方產業別：15
2643.TWO,捷迅,上櫃,15,2643.TWO 捷迅；市場：上櫃；官方產業別：15
2645.TW,長榮航太,上市,15,2645.TW 長榮航太；市場：上市；官方產業別：15
2646.TW,星宇航空,上市,15,2646.TW 星宇航空；市場：上市；官方產業別：15
2701.TW,萬企,上市,16,2701.TW 萬企；市場：上市；官方產業別：16
2702.TW,華園,上市,16,2702.TW 華園；市場：上市；官方產業別：16
2704.TW,國賓,上市,16,2704.TW 國賓；市場：上市；官方產業別：16
2705.TW,六福,上市,16,2705.TW 六福；市場：上市；官方產業別：16
2706.TW,第一店,上市,16,2706.TW 第一店；市場：上市；官方產業別：16
2707.TW,晶華,上市,16,2707.TW 晶華；市場：上市；官方產業別：16
2712.TW,遠雄來,上市,16,2712.TW 遠雄來；市場：上市；官方產業別：16
2718.TWO,全心投控,上櫃,14,2718.TWO 全心投控；市場：上櫃；官方產業別：14
2719.TWO,燦星旅,上櫃,16,2719.TWO 燦星旅；市場：上櫃；官方產業別：16
2722.TW,夏都,上市,16,2722.TW 夏都；市場：上市；官方產業別：16
2723.TW,美食-KY,上市,16,2723.TW 美食-KY；市場：上市；官方產業別：16
2724.TWO,藝舍-KY,上櫃,20,2724.TWO 藝舍-KY；市場：上櫃；官方產業別：20
2726.TWO,雅茗-KY,上櫃,16,2726.TWO 雅茗-KY；市場：上櫃；官方產業別：16
2727.TW,王品,上市,16,2727.TW 王品；市場：上市；官方產業別：16
2729.TWO,瓦城,上櫃,16,2729.TWO 瓦城；市場：上櫃；官方產業別：16
2731.TW,雄獅,上市,16,2731.TW 雄獅；市場：上市；官方產業別：16
2732.TWO,六角,上櫃,16,2732.TWO 六角；市場：上櫃；官方產業別：16
2734.TWO,易飛網,上櫃,16,2734.TWO 易飛網；市場：上櫃；官方產業別：16
2736.TWO,富野,上櫃,16,2736.TWO 富野；市場：上櫃；官方產業別：16
2739.TW,寒舍,上市,16,2739.TW 寒舍；市場：上市；官方產業別：16
2740.TWO,華軒,上櫃,16,2740.TWO 華軒；市場：上櫃；官方產業別：16
2743.TWO,山富,上櫃,16,2743.TWO 山富；市場：上櫃；官方產業別：16
2745.TWO,五福,上櫃,16,2745.TWO 五福；市場：上櫃；官方產業別：16
2748.TW,雲品,上市,16,2748.TW 雲品；市場：上市；官方產業別：16
2751.TWO,王座,上櫃,16,2751.TWO 王座；市場：上櫃；官方產業別：16
2752.TWO,豆府,上櫃,16,2752.TWO 豆府；市場：上櫃；官方產業別：16
2753.TW,八方雲集,上市,16,2753.TW 八方雲集；市場：上市；官方產業別：16
2754.TWO,亞洲藏壽司,上櫃,16,2754.TWO 亞洲藏壽司；市場：上櫃；官方產業別：16
2755.TWO,揚秦,上櫃,16,2755.TWO 揚秦；市場：上櫃；官方產業別：16
2756.TWO,聯發國際,上櫃,16,2756.TWO 聯發國際；市場：上櫃；官方產業別：16
2762.TW,世界健身-KY,上市,37,2762.TW 世界健身-KY；市場：上市；官方產業別：37
2801.TW,彰銀,上市,17,2801.TW 彰銀；市場：上市；官方產業別：17
2812.TW,台中銀,上市,17,2812.TW 台中銀；市場：上市；官方產業別：17
2816.TW,旺旺保,上市,17,2816.TW 旺旺保；市場：上市；官方產業別：17
2820.TW,華票,上市,17,2820.TW 華票；市場：上市；官方產業別：17
2832.TW,台產,上市,17,2832.TW 台產；市場：上市；官方產業別：17
2834.TW,臺企銀,上市,17,2834.TW 臺企銀；市場：上市；官方產業別：17
2836.TW,高雄銀,上市,17,2836.TW 高雄銀；市場：上市；官方產業別：17
2838.TW,聯邦銀,上市,17,2838.TW 聯邦銀；市場：上市；官方產業別：17
2845.TW,遠東銀,上市,17,2845.TW 遠東銀；市場：上市；官方產業別：17
2849.TW,安泰銀,上市,17,2849.TW 安泰銀；市場：上市；官方產業別：17
2850.TW,新產,上市,17,2850.TW 新產；市場：上市；官方產業別：17
2851.TW,中再保,上市,17,2851.TW 中再保；市場：上市；官方產業別：17
2852.TW,第一保,上市,17,2852.TW 第一保；市場：上市；官方產業別：17
2855.TW,統一證,上市,17,2855.TW 統一證；市場：上市；官方產業別：17
2867.TW,三商壽,上市,17,2867.TW 三商壽；市場：上市；官方產業別：17
2880.TW,華南金,上市,17,2880.TW 華南金；市場：上市；官方產業別：17
2881.TW,富邦金,上市,17,2881.TW 富邦金；市場：上市；官方產業別：17
2882.TW,國泰金,上市,17,2882.TW 國泰金；市場：上市；官方產業別：17
2883.TW,凱基金,上市,17,2883.TW 凱基金；市場：上市；官方產業別：17
2884.TW,玉山金,上市,17,2884.TW 玉山金；市場：上市；官方產業別：17
2885.TW,元大金,上市,17,2885.TW 元大金；市場：上市；官方產業別：17
2886.TW,兆豐金,上市,17,2886.TW 兆豐金；市場：上市；官方產業別：17
2887.TW,台新新光金,上市,17,2887.TW 台新新光金；市場：上市；官方產業別：17
2889.TW,國票金,上市,17,2889.TW 國票金；市場：上市；官方產業別：17
2890.TW,永豐金,上市,17,2890.TW 永豐金；市場：上市；官方產業別：17
2891.TW,中信金,上市,17,2891.TW 中信金；市場：上市；官方產業別：17
2892.TW,第一金,上市,17,2892.TW 第一金；市場：上市；官方產業別：17
2897.TW,王道銀行,上市,17,2897.TW 王道銀行；市場：上市；官方產業別：17
2901.TW,欣欣,上市,18,2901.TW 欣欣；市場：上市；官方產業別：18
2903.TW,遠百,上市,18,2903.TW 遠百；市場：上市；官方產業別：18
2904.TW,匯僑,上市,20,2904.TW 匯僑；市場：上市；官方產業別：20
2905.TW,三商,上市,18,2905.TW 三商；市場：上市；官方產業別：18
2906.TW,高林,上市,18,2906.TW 高林；市場：上市；官方產業別：18
2908.TW,特力,上市,18,2908.TW 特力；市場：上市；官方產業別：18
2910.TW,統領,上市,18,2910.TW 統領；市場：上市；官方產業別：18
2911.TW,麗嬰房,上市,18,2911.TW 麗嬰房；市場：上市；官方產業別：18
2912.TW,統一超,上市,18,2912.TW 統一超；市場：上市；官方產業別：18
2913.TW,農林,上市,18,2913.TW 農林；市場：上市；官方產業別：18
2915.TW,潤泰全,上市,18,2915.TW 潤泰全；市場：上市；官方產業別：18
2916.TWO,滿心,上櫃,38,2916.TWO 滿心；市場：上櫃；官方產業別：38
2923.TW,鼎固-KY,上市,14,2923.TW 鼎固-KY；市場：上市；官方產業別：14
2924.TWO,宏太-KY,上櫃,38,2924.TWO 宏太-KY；市場：上櫃；官方產業別：38
2926.TWO,誠品生活,上櫃,32,2926.TWO 誠品生活；市場：上櫃；官方產業別：32
2929.TW,淘帝-KY,上市,18,2929.TW 淘帝-KY；市場：上市；官方產業別：18
2937.TWO,集雅社,上櫃,38,2937.TWO 集雅社；市場：上櫃；官方產業別：38
2939.TW,永邑-KY,上市,18,2939.TW 永邑-KY；市場：上市；官方產業別：18
2941.TWO,米斯特,上櫃,38,2941.TWO 米斯特；市場：上櫃；官方產業別：38
2945.TW,三商家購,上市,18,2945.TW 三商家購；市場：上市；官方產業別：18
2947.TWO,振宇五金,上櫃,38,2947.TWO 振宇五金；市場：上櫃；官方產業別：38
2948.TWO,寶陞,上櫃,38,2948.TWO 寶陞；市場：上櫃；官方產業別：38
2949.TWO,欣新網,上櫃,36,2949.TWO 欣新網；市場：上櫃；官方產業別：36
3002.TW,歐格,上市,25,3002.TW 歐格；市場：上市；官方產業別：25
3003.TW,健和興,上市,28,3003.TW 健和興；市場：上市；官方產業別：28
3004.TW,豐達科,上市,10,3004.TW 豐達科；市場：上市；官方產業別：10
3005.TW,神基,上市,25,3005.TW 神基；市場：上市；官方產業別：25
3006.TW,晶豪科,上市,24,3006.TW 晶豪科；市場：上市；官方產業別：24
3008.TW,大立光,上市,26,3008.TW 大立光；市場：上市；官方產業別：26
3010.TW,華立,上市,29,3010.TW 華立；市場：上市；官方產業別：29
3011.TW,今皓,上市,28,3011.TW 今皓；市場：上市；官方產業別：28
3013.TW,晟銘電,上市,25,3013.TW 晟銘電；市場：上市；官方產業別：25
3014.TW,聯陽,上市,24,3014.TW 聯陽；市場：上市；官方產業別：24
3015.TW,全漢,上市,28,3015.TW 全漢；市場：上市；官方產業別：28
3016.TW,嘉晶,上市,24,3016.TW 嘉晶；市場：上市；官方產業別：24
3017.TW,奇鋐,上市,25,3017.TW 奇鋐；市場：上市；官方產業別：25
3018.TW,隆銘綠能,上市,31,3018.TW 隆銘綠能；市場：上市；官方產業別：31
3019.TW,亞光,上市,26,3019.TW 亞光；市場：上市；官方產業別：26
3021.TW,鴻名,上市,28,3021.TW 鴻名；市場：上市；官方產業別：28
3022.TW,威強電,上市,25,3022.TW 威強電；市場：上市；官方產業別：25
3023.TW,信邦,上市,28,3023.TW 信邦；市場：上市；官方產業別：28
3024.TW,憶聲,上市,26,3024.TW 憶聲；市場：上市；官方產業別：26
3025.TW,星通,上市,27,3025.TW 星通；市場：上市；官方產業別：27
3026.TW,禾伸堂,上市,28,3026.TW 禾伸堂；市場：上市；官方產業別：28
3027.TW,盛達,上市,27,3027.TW 盛達；市場：上市；官方產業別：27
3028.TW,增你強,上市,29,3028.TW 增你強；市場：上市；官方產業別：29
3029.TW,零壹,上市,30,3029.TW 零壹；市場：上市；官方產業別：30
3030.TW,德律,上市,31,3030.TW 德律；市場：上市；官方產業別：31
3031.TW,佰鴻,上市,26,3031.TW 佰鴻；市場：上市；官方產業別：26
3032.TW,偉訓,上市,28,3032.TW 偉訓；市場：上市；官方產業別：28
3033.TW,威健,上市,29,3033.TW 威健；市場：上市；官方產業別：29
3034.TW,聯詠,上市,24,3034.TW 聯詠；市場：上市；官方產業別：24
3035.TW,智原,上市,24,3035.TW 智原；市場：上市；官方產業別：24
3036.TW,文曄,上市,29,3036.TW 文曄；市場：上市；官方產業別：29
3037.TW,欣興,上市,28,3037.TW 欣興；市場：上市；官方產業別：28
3038.TW,全台,上市,26,3038.TW 全台；市場：上市；官方產業別：26
3040.TW,遠見,上市,20,3040.TW 遠見；市場：上市；官方產業別：20
3041.TW,揚智,上市,24,3041.TW 揚智；市場：上市；官方產業別：24
3042.TW,晶技,上市,28,3042.TW 晶技；市場：上市；官方產業別：28
3043.TW,科風,上市,31,3043.TW 科風；市場：上市；官方產業別：31
3044.TW,健鼎,上市,28,3044.TW 健鼎；市場：上市；官方產業別：28
3045.TW,台灣大,上市,27,3045.TW 台灣大；市場：上市；官方產業別：27
3046.TW,建碁,上市,25,3046.TW 建碁；市場：上市；官方產業別：25
3047.TW,訊舟,上市,27,3047.TW 訊舟；市場：上市；官方產業別：27
3048.TW,益登,上市,29,3048.TW 益登；市場：上市；官方產業別：29
3049.TW,精金,上市,26,3049.TW 精金；市場：上市；官方產業別：26
3050.TW,鈺德,上市,26,3050.TW 鈺德；市場：上市；官方產業別：26
3051.TW,力特,上市,26,3051.TW 力特；市場：上市；官方產業別：26
3052.TW,夆典,上市,14,3052.TW 夆典；市場：上市；官方產業別：14
3054.TW,立萬利,上市,2,3054.TW 立萬利；市場：上市；官方產業別：2
3055.TW,蔚華科,上市,29,3055.TW 蔚華科；市場：上市；官方產業別：29
3056.TW,富華新,上市,14,3056.TW 富華新；市場：上市；官方產業別：14
3057.TW,喬鼎,上市,25,3057.TW 喬鼎；市場：上市；官方產業別：25
3058.TW,立德,上市,28,3058.TW 立德；市場：上市；官方產業別：28
3059.TW,華晶科,上市,26,3059.TW 華晶科；市場：上市；官方產業別：26
3060.TW,銘異,上市,25,3060.TW 銘異；市場：上市；官方產業別：25
3062.TW,建漢,上市,27,3062.TW 建漢；市場：上市；官方產業別：27
3064.TWO,泰偉,上櫃,32,3064.TWO 泰偉；市場：上櫃；官方產業別：32
3066.TWO,李洲,上櫃,26,3066.TWO 李洲；市場：上櫃；官方產業別：26
3067.TWO,全域,上櫃,31,3067.TWO 全域；市場：上櫃；官方產業別：31
3071.TWO,協禧,上櫃,25,3071.TWO 協禧；市場：上櫃；官方產業別：25
3073.TWO,天方能源,上櫃,35,3073.TWO 天方能源；市場：上櫃；官方產業別：35
3078.TWO,僑威,上櫃,28,3078.TWO 僑威；市場：上櫃；官方產業別：28
3081.TWO,聯亞,上櫃,27,3081.TWO 聯亞；市場：上櫃；官方產業別：27
3083.TWO,網龍,上櫃,32,3083.TWO 網龍；市場：上櫃；官方產業別：32
3085.TWO,新零售,上櫃,36,3085.TWO 新零售；市場：上櫃；官方產業別：36
3086.TWO,華義*,上櫃,32,3086.TWO 華義*；市場：上櫃；官方產業別：32
3088.TWO,艾訊,上櫃,25,3088.TWO 艾訊；市場：上櫃；官方產業別：25
3090.TW,日電貿,上市,28,3090.TW 日電貿；市場：上市；官方產業別：28
3092.TW,鴻碩,上市,28,3092.TW 鴻碩；市場：上市；官方產業別：28
3093.TWO,港建*,上櫃,31,3093.TWO 港建*；市場：上櫃；官方產業別：31
3094.TW,聯傑,上市,24,3094.TW 聯傑；市場：上市；官方產業別：24
